t,u,v,w,p,q,r,x,y,z,phi,theta,psi,U1,U2,U3,U4,Ix_hat,Iy_hat,Iz_hat,x_ref,y_ref,z_ref,psi_ref
10.2,0.310697,0.0332656,-0.495514,0.00050168,-0.00089323,0.15707,-0.200422,1.99075,3.61949,-0.00433864,-0.000300582,3.14159,7.81768,-4.3881e-05,1.77838e-05,-4.56576e-07,0.0034,0.0034,0.006,-0.0627905,1.99803,4.03971,3.14159
10.3,0.310879,0.0326097,-0.356519,0.000139937,-0.00067362,0.157076,-0.231488,1.98739,3.57688,-0.00431137,-0.000311001,3.1573,7.81768,-1.26191e-05,7.33563e-06,3.52052e-07,0.0034,0.0034,0.006,-0.0941858,1.99704,3.94037,3.1573
10.4,0.311068,0.0319567,-0.217517,-0.000224418,-0.000458371,0.157082,-0.262512,1.98356,3.54816,-0.0043204,-0.000299818,3.17301,7.81768,-1.26191e-05,7.33563e-06,3.52052e-07,0.0034,0.0034,0.006,-0.125581,1.99605,3.84104,3.17301
10.5,0.31126,0.031304,-0.0699493,0.000661716,-0.00115565,0.157078,-0.293487,1.97924,3.53377,-0.00430332,-0.00031276,3.18872,7.87752,2.97986e-05,-2.37965e-05,-2.37481e-07,0.0034,0.0034,0.006,-0.156852,1.9931,3.78745,3.18872
10.6,0.311421,0.0306122,0.0776119,0.000206042,-0.000802419,0.157073,-0.324403,1.97443,3.53414,-0.0042651,-0.000343383,3.20442,7.87752,-1.58926e-05,1.18325e-05,-2.88662e-07,0.0034,0.0034,0.006,-0.188124,1.99014,3.73387,3.20442
10.7,0.311566,0.0299001,0.225181,7.75735e-05,-0.000674259,0.157077,-0.355251,1.96915,3.54927,-0.00425637,-0.000350295,3.22013,7.87752,-4.66942e-06,4.29945e-06,2.17294e-07,0.0034,0.0034,0.006,-0.219395,1.98719,3.68028,3.22013
10.8,0.311706,0.0291816,0.372755,-5.24253e-05,-0.000547652,0.157081,-0.386022,1.96339,3.57915,-0.00426057,-0.000344502,3.23584,7.87752,-4.66942e-06,4.29945e-06,2.17294e-07,0.0034,0.0034,0.006,-0.250666,1.98423,3.62669,3.23584
10.9,0.311854,0.0284647,0.505602,-0.000358614,-0.000988723,0.157078,-0.416709,1.95716,3.62306,-0.0042866,-0.000354201,3.25155,7.77475,-1.0724e-05,-1.49123e-05,-1.53027e-07,0.0034,0.0034,0.006,-0.281691,1.97932,3.6273,3.25155
11,0.311986,0.027774,0.638445,-6.53695e-05,-0.000755444,0.157075,-0.447305,1.95046,3.68025,-0.00431353,-0.000373856,3.26726,7.77475,9.61403e-06,8.01797e-06,-1.80296e-07,0.0034,0.0034,0.006,-0.312715,1.9744,3.62792,3.26726
11.1,0.312099,0.0271074,0.771292,2.10558e-05,-0.000696747,0.157078,-0.477799,1.94329,3.75072,-0.00432165,-0.000378644,3.28296,7.77475,2.64189e-06,2.00474e-06,1.42579e-07,0.0034,0.0034,0.006,-0.343739,1.96949,3.62854,3.28296
11.2,0.312204,0.0264496,0.904141,0.00010677,-0.000637016,0.15708,-0.508184,1.93565,3.83448,-0.0043212,-0.000377448,3.29867,7.77475,2.64189e-06,2.00474e-06,1.42579e-07,0.0034,0.0034,0.006,-0.374763,1.96457,3.62915,3.29867
11.3,0.312315,0.0257469,1.0013,-0.00128603,-0.000904084,0.157078,-0.538454,1.92754,3.92974,-0.00438616,-0.000386159,3.31438,7.52564,-4.76693e-05,-8.83939e-06,-1.26316e-07,0.0034,0.0034,0.006,-0.405417,1.95772,3.68387,3.31438
11.4,0.312414,0.0251102,1.09846,-0.000312666,-0.000744001,0.157076,-0.568601,1.91898,4.03472,-0.00447226,-0.00039896,3.33009,7.52564,3.27574e-05,5.76921e-06,-1.10669e-07,0.0034,0.0034,0.006,-0.436071,1.95087,3.7386,3.33009
11.5,0.312496,0.0245839,1.19562,-2.95471e-05,-0.000737799,0.157078,-0.598615,1.90995,4.14941,-0.00449567,-0.000402608,3.3458,7.52564,9.32336e-06,2.80732e-07,1.0809e-07,0.0034,0.0034,0.006,-0.466725,1.94402,3.79332,3.3458
11.6,0.312574,0.0240989,1.29277,0.000253477,-0.000728197,0.15708,-0.628489,1.90046,4.27382,-0.00449082,-0.00040532,3.3615,7.52564,9.32336e-06,2.80732e-07,1.0809e-07,0.0034,0.0034,0.006,-0.49738,1.93717,3.84804,3.3615
11.7,0.312652,0.0235007,1.33891,-0.0021011,-0.000876981,0.157077,-0.658219,1.89051,4.40539,-0.00458963,-0.000414333,3.37721,7.16951,-8.03824e-05,-4.68131e-06,-1.3907e-07,0.0034,0.0034,0.006,-0.527543,1.9284,3.94823,3.37721
11.8,0.312717,0.0229936,1.38505,-0.000529809,-0.000759981,0.157076,-0.687796,1.88012,4.54157,-0.00472776,-0.000422955,3.39292,7.16951,5.30889e-05,4.51519e-06,-6.41692e-08,0.0034,0.0034,0.006,-0.557707,1.91964,4.04842,3.39292
11.9,0.312769,0.0226985,1.43119,-7.26968e-05,-0.000793659,0.157078,-0.717211,1.86926,4.68237,-0.00476456,-0.000426072,3.40863,7.16951,1.52244e-05,-1.02203e-06,9.90867e-08,0.0034,0.0034,0.006,-0.58787,1.91088,4.14861,3.40863
12,0.31282,0.0224815,1.47733,0.000384787,-0.000821845,0.157079,-0.746455,1.85795,4.82779,-0.00475569,-0.000432061,3.42434,7.16951,1.52244e-05,-1.02203e-06,9.90867e-08,0.0034,0.0034,0.006,-0.618034,1.90211,4.2488,3.42434
12.1,0.312868,0.0220958,1.46516,-0.00273072,-0.000884635,0.157077,-0.775524,1.84619,4.9749,-0.00487985,-0.000441804,3.44004,6.76257,-0.000106275,-1.6558e-06,-1.77633e-07,0.0034,0.0034,0.006,-0.647588,1.89147,4.37864,3.44004
12.2,0.312897,0.0218222,1.453,-0.000696251,-0.000795378,0.157076,-0.804414,1.83399,5.12079,-0.00505819,-0.00044769,3.45575,6.76257,6.88282e-05,3.73451e-06,-2.92939e-08,0.0034,0.0034,0.006,-0.677142,1.88083,4.50848,3.45575
12.3,0.31292,0.0218392,1.44084,-0.000103566,-0.000858462,0.157078,-0.833111,1.82134,5.26547,-0.00510524,-0.000450541,3.47146,6.76257,1.98133e-05,-1.98152e-06,1.04402e-07,0.0034,0.0034,0.006,-0.706695,1.87019,4.63832,3.47146
12.4,0.312945,0.0219584,1.42867,0.000489834,-0.000914423,0.15708,-0.861607,1.80824,5.40894,-0.00509307,-0.000459069,3.48717,6.76257,1.98133e-05,-1.98152e-06,1.04402e-07,0.0034,0.0034,0.006,-0.736249,1.85955,4.76815,3.48717
12.5,0.312961,0.0219008,1.36013,-0.0030311,-0.000905824,0.157076,-0.889899,1.7947,5.54836,-0.00522742,-0.000469133,3.50288,6.36904,-0.000120082,8.11276e-07,-2.29394e-07,0.0034,0.0034,0.006,-0.765076,1.84708,4.90714,3.50288
12.6,0.312958,0.0219749,1.29159,-0.000772383,-0.000841301,0.157076,-0.917983,1.78073,5.68094,-0.005425,-0.000472758,3.51858,6.36904,7.64388e-05,2.97042e-06,2.3234e-09,0.0034,0.0034,0.006,-0.793904,1.8346,5.04613,3.51858
12.7,0.312953,0.0223557,1.22305,-0.000113207,-0.000922482,0.157078,-0.945845,1.76631,5.80665,-0.00547672,-0.000475305,3.53429,6.36904,2.20516e-05,-2.57929e-06,1.13852e-07,0.0034,0.0034,0.006,-0.822731,1.82213,5.18512,3.53429
12.8,0.312951,0.0228364,1.1545,0.000546897,-0.00099574,0.15708,-0.973475,1.75145,5.92552,-0.00546258,-0.000485279,3.55,6.36904,2.20516e-05,-2.57929e-06,1.13852e-07,0.0034,0.0034,0.006,-0.851559,1.80965,5.32411,3.55
12.9,0.312937,0.0231903,1.0404,-0.00281294,-0.000921785,0.157075,-1.00087,1.73616,6.03525,-0.00558358,-0.000494503,3.56571,6.05103,-0.000114625,2.97716e-06,-2.7752e-07,0.0034,0.0034,0.006,-0.879546,1.79539,5.45031,3.56571
13,0.312907,0.0236848,0.926304,-0.000706638,-0.000887327,0.157075,-1.02803,1.72045,6.13357,-0.00576734,-0.000495745,3.58142,6.05103,7.12439e-05,1.89022e-06,3.49076e-08,0.0034,0.0034,0.006,-0.907533,1.78113,5.57651,3.58142
13.1,0.312879,0.0244209,0.812203,-9.05336e-05,-0.000971751,0.157077,-1.05494,1.7043,6.22048,-0.005815,-0.000497713,3.59712,6.05103,2.05677e-05,-2.70757e-06,1.16615e-07,0.0034,0.0034,0.006,-0.93552,1.76687,5.70271,3.59712
13.2,0.312853,0.025225,0.698098,0.000526541,-0.00104877,0.157079,-1.08159,1.68772,6.29598,-0.0058011,-0.000507487,3.61283,6.05103,2.05677e-05,-2.70757e-06,1.16615e-07,0.0034,0.0034,0.006,-0.963507,1.75261,5.8289,3.61283
13.3,0.312814,0.0259789,0.55645,-0.00194408,-0.000920623,0.157074,-1.10797,1.67072,6.35869,-0.00588,-0.00051429,3.62854,5.85876,-8.44023e-05,4.64632e-06,-2.97783e-07,0.0034,0.0034,0.006,-0.990544,1.73662,5.92238,3.62854
13.4,0.31277,0.0268489,0.414806,-0.000463804,-0.000922506,0.157075,-1.13409,1.6533,6.40724,-0.00600847,-0.000513031,3.64425,5.85876,4.99524e-05,4.27663e-07,6.50303e-08,0.0034,0.0034,0.006,-1.01758,1.72063,6.01586,3.64425
13.5,0.312729,0.0278412,0.273159,-2.91775e-05,-0.000991208,0.157077,-1.15992,1.63546,6.44162,-0.00604118,-0.000514066,3.65996,5.85876,1.43863e-05,-2.23518e-06,1.02925e-07,0.0034,0.0034,0.006,-1.04462,1.70465,6.10935,3.65996
13.6,0.312687,0.0288572,0.131509,0.000406242,-0.00105468,0.157079,-1.18547,1.6172,6.46183,-0.00603046,-0.000521537,3.67566,5.85876,1.43863e-05,-2.23518e-06,1.02925e-07,0.0034,0.0034,0.006,-1.07165,1.68866,6.20283,3.67566
13.7,0.31264,0.0298617,-0.0153238,-0.000505307,-0.000902717,0.157075,-1.21072,1.59853,6.46762,-0.00604364,-0.000524606,3.69137,5.82258,-3.1392e-05,5.18705e-06,-2.64171e-07,0.0034,0.0034,0.006,-1.09763,1.671,6.24883,3.69137
13.8,0.312596,0.0309036,-0.162153,-6.75783e-05,-0.000938323,0.157076,-1.23567,1.57945,6.45873,-0.0060805,-0.000521423,3.70708,5.82258,1.45066e-05,-1.09359e-06,7.97895e-08,0.0034,0.0034,0.006,-1.12361,1.65334,6.29484,3.70708
13.9,0.312556,0.0319638,-0.308985,6.2953e-05,-0.000971861,0.157077,-1.26031,1.55997,6.43516,-0.00608892,-0.000521351,3.72279,5.82258,4.04795e-06,-1.13933e-06,6.96047e-08,0.0034,0.0034,0.006,-1.14959,1.63569,6.34084,3.72279
14,0.312516,0.0330215,-0.455818,0.000193878,-0.00100383,0.157078,-1.28464,1.54009,6.3969,-0.00608429,-0.000524523,3.7385,5.82258,4.04795e-06,-1.13933e-06,6.96047e-08,0.0034,0.0034,0.006,-1.17557,1.61803,6.38685,3.7385
14.1,0.312479,0.0340248,-0.584654,0.00114183,-0.00087919,0.157075,-1.30864,1.51981,6.34485,-0.00602574,-0.000523533,3.7542,5.9482,3.18455e-05,3.96488e-06,-1.66695e-07,0.0034,0.0034,0.006,-1.20039,1.59878,6.37812,3.7542
14.2,0.31245,0.0349398,-0.71349,0.000381667,-0.000931605,0.157076,-1.33231,1.49913,6.27993,-0.00595775,-0.00051998,3.76991,5.9482,-2.6215e-05,-2.09316e-06,6.50163e-08,0.0034,0.0034,0.006,-1.22521,1.57953,6.36939,3.76991
14.3,0.312425,0.0358447,-0.842325,0.000161014,-0.000917353,0.157077,-1.35565,1.47807,6.20212,-0.00593878,-0.000519,3.78562,5.9482,-7.87965e-06,3.73735e-07,2.42557e-08,0.0034,0.0034,0.006,-1.25003,1.56028,6.36065,3.78562
14.4,0.312404,0.0367586,-0.971159,-5.97934e-05,-0.000905753,0.157077,-1.37864,1.45663,6.11142,-0.00594185,-0.000516852,3.80133,5.9482,-7.87965e-06,3.73735e-07,2.42557e-08,0.0034,0.0034,0.006,-1.27485,1.54103,6.35192,3.80133
14.5,0.312393,0.0375191,-1.06166,0.00250791,-0.000860511,0.157077,-1.40129,1.43481,6.00976,-0.00582753,-0.00051265,3.81704,6.21579,8.69402e-05,1.03829e-06,-2.77941e-08,0.0034,0.0034,0.006,-1.29841,1.52025,6.28983,3.81704
14.6,0.312387,0.0380596,-1.15216,0.000749998,-0.000904709,0.157077,-1.42357,1.41262,5.89905,-0.00567267,-0.000510643,3.83274,6.21579,-6.01288e-05,-2.16796e-06,2.1339e-08,0.0034,0.0034,0.006,-1.32197,1.49948,6.22774,3.83274
14.7,0.312384,0.0386346,-1.24266,0.000235026,-0.000843124,0.157077,-1.4455,1.39006,5.77929,-0.00563143,-0.000509269,3.84845,6.21579,-1.78657e-05,1.89272e-06,-1.88975e-08,0.0034,0.0034,0.006,-1.34553,1.47871,6.16564,3.84845
14.8,0.312394,0.0392563,-1.33316,-0.000280648,-0.000787729,0.157077,-1.46706,1.36715,5.65048,-0.00564166,-0.00050229,3.86416,6.21579,-1.78657e-05,1.89272e-06,-1.88975e-08,0.0034,0.0034,0.006,-1.36909,1.45794,6.10355,3.86416
14.9,0.312415,0.0396417,-1.37103,0.00324804,-0.000846574,0.157078,-1.48825,1.34388,5.51525,-0.00550113,-0.000496381,3.87987,6.58312,0.00011964,-2.60665e-06,1.06165e-07,0.0034,0.0034,0.006,-1.3913,1.43573,5.9979,3.87987
15,0.312432,0.0397223,-1.40891,0.000944876,-0.000863356,0.157078,-1.50906,1.32026,5.37623,-0.00529928,-0.000497122,3.89557,6.58312,-7.86557e-05,-1.42678e-06,-3.16395e-08,0.0034,0.0034,0.006,-1.41352,1.41352,5.89226,3.89557
15.1,0.312454,0.0398953,-1.44679,0.000267259,-0.000768057,0.157077,-1.52949,1.29631,5.23343,-0.00524647,-0.000495888,3.91128,6.58312,-2.33718e-05,2.99262e-06,-4.87071e-08,0.0034,0.0034,0.006,-1.43573,1.3913,5.78661,3.91128
15.2,0.312494,0.0401465,-1.48465,-0.000411454,-0.000680903,0.157076,-1.54954,1.27204,5.08684,-0.0052614,-0.000485829,3.92699,6.58312,-2.33718e-05,2.99262e-06,-4.87071e-08,0.0034,0.0034,0.006,-1.45794,1.36909,5.68096,3.92699
15.3,0.312541,0.0401496,-1.46392,0.00330306,-0.000829588,0.157079,-1.5692,1.24744,4.93939,-0.00512439,-0.00047967,3.9427,6.99218,0.000125984,-5.64567e-06,1.95503e-07,0.0034,0.0034,0.006,-1.47871,1.34553,5.54843,3.9427
15.4,0.312578,0.0398373,-1.4432,0.000952717,-0.000814619,0.157078,-1.58846,1.22251,4.79402,-0.00491916,-0.00048307,3.95841,6.99218,-8.02465e-05,-3.60127e-07,-7.11354e-08,0.0034,0.0034,0.006,-1.49948,1.32197,5.41591,3.95841
15.5,0.312619,0.0396342,-1.42247,0.000258656,-0.00070623,0.157077,-1.60732,1.19729,4.65072,-0.00486618,-0.000482281,3.97411,6.99218,-2.39083e-05,3.43783e-06,-6.21828e-08,0.0034,0.0034,0.006,-1.52025,1.29841,5.28338,3.97411
15.6,0.312679,0.0395118,-1.40173,-0.000436657,-0.000606185,0.157076,-1.62579,1.17177,4.50949,-0.00488257,-0.000471357,3.98982,6.99218,-2.39083e-05,3.43783e-06,-6.21828e-08,0.0034,0.0034,0.006,-1.54103,1.27485,5.15086,3.98982
15.7,0.312744,0.0392001,-1.32567,0.00282949,-0.000804285,0.15708,-1.64385,1.14595,4.3731,-0.00477028,-0.000465967,4.00553,7.3784,0.00011076,-7.22392e-06,2.28102e-07,0.0034,0.0034,0.006,-1.56028,1.25003,5.01238,4.00553
15.8,0.312794,0.0386284,-1.24961,0.000818193,-0.000765899,0.157079,-1.6615,1.11985,4.24432,-0.00459525,-0.000470981,4.02124,7.3784,-6.87038e-05,5.60238e-07,-8.72232e-08,0.0034,0.0034,0.006,-1.57953,1.22521,4.8739,4.02124
15.9,0.312848,0.0381324,-1.17355,0.000221772,-0.000664343,0.157077,-1.67873,1.09347,4.12315,-0.00455065,-0.00047068,4.03695,7.3784,-2.05701e-05,3.24047e-06,-6.22352e-08,0.0034,0.0034,0.006,-1.59878,1.20039,4.73542,4.03695
16,0.312915,0.0376928,-1.09748,-0.000375825,-0.00056996,0.157076,-1.69557,1.06683,4.00958,-0.00456568,-0.000460814,4.05265,7.3784,-2.05701e-05,3.24047e-06,-6.22352e-08,0.0034,0.0034,0.006,-1.61803,1.17557,4.59694,4.05265
16.1,0.312986,0.037154,-0.978094,0.00204689,-0.00077335,0.15708,-1.71198,1.03993,3.90578,-0.00448932,-0.000456788,4.06836,7.6808,8.20971e-05,-7.25643e-06,2.14861e-07,0.0034,0.0034,0.006,-1.63569,1.14959,4.47436,4.06836
16.2,0.313044,0.0364449,-0.858712,0.000601883,-0.000724089,0.157079,-1.72797,1.01277,3.81393,-0.0043641,-0.000462169,4.08407,7.6808,-4.94356e-05,1.13397e-06,-8.35333e-08,0.0034,0.0034,0.006,-1.65334,1.12361,4.35179,4.08407
16.3,0.313102,0.0357582,-0.739325,0.000170602,-0.000643693,0.157078,-1.74354,0.985374,3.73401,-0.00433274,-0.000462267,4.09978,7.6808,-1.49427e-05,2.5757e-06,-5.33429e-08,0.0034,0.0034,0.006,-1.671,1.09763,4.22922,4.09978
16.4,0.313167,0.0350949,-0.619934,-0.000261614,-0.000568483,0.157077,-1.75869,0.957743,3.66603,-0.00434449,-0.000454739,4.11549,7.6808,-1.49427e-05,2.5757e-06,-5.33429e-08,0.0034,0.0034,0.006,-1.68866,1.07165,4.10665,4.11549
16.5,0.313234,0.0344084,-0.476072,0.00113237,-0.00074515,0.15708,-1.77341,0.929882,3.61122,-0.00430807,-0.000452421,4.13119,7.85163,4.71265e-05,-6.18442e-06,1.7384e-07,0.0034,0.0034,0.006,-1.70465,1.04462,4.01934,4.13119
16.6,0.313293,0.0336437,-0.332213,0.000351784,-0.000694672,0.157079,-1.7877,0.901797,3.57079,-0.00424101,-0.000457291,4.1469,7.85163,-2.68335e-05,1.41315e-06,-6.89038e-08,0.0034,0.0034,0.006,-1.72063,1.01758,3.93203,4.1469
16.7,0.313348,0.0328663,-0.188351,0.000115022,-0.000643127,0.157078,-1.80156,0.8735,3.54475,-0.00422486,-0.000457698,4.16261,7.85163,-8.32301e-06,1.65719e-06,-3.90286e-08,0.0034,0.0034,0.006,-1.73662,0.990544,3.84472,4.16261
16.8,0.313404,0.03209,-0.0444864,-0.000122342,-0.000594429,0.157077,-1.81498,0.844999,3.53309,-0.00423238,-0.00045316,4.17832,7.85163,-8.32301e-06,1.65719e-06,-3.90286e-08,0.0034,0.0034,0.006,-1.75261,0.963507,3.75741,4.17832
16.9,0.313461,0.0313234,0.101138,0.000190956,-0.000728572,0.157079,-1.82797,0.816299,3.53591,-0.00423606,-0.00045279,4.19403,7.86392,1.03819e-05,-4.5748e-06,1.19307e-07,0.0034,0.0034,0.006,-1.76687,0.93552,3.71914,4.19403
17,0.313512,0.0305528,0.24676,9.59091e-05,-0.000681154,0.157078,-1.84052,0.787407,3.55329,-0.00422886,-0.000456796,4.20973,7.86392,-3.51942e-06,1.55362e-06,-5.07515e-08,0.0034,0.0034,0.006,-1.78113,0.907533,3.68087,4.20973
17.1,0.313559,0.0297782,0.392384,6.01833e-05,-0.000660981,0.157078,-1.85263,0.75833,3.58524,-0.00422824,-0.000457482,4.22544,7.86392,-1.48873e-06,6.53992e-07,-2.1283e-08,0.0034,0.0034,0.006,-1.79539,0.879546,3.64261,4.22544
17.2,0.313603,0.0290035,0.538009,2.42178e-05,-0.000641239,0.157078,-1.86429,0.729076,3.63174,-0.0042312,-0.000456154,4.24115,7.86392,-1.48873e-06,6.53992e-07,-2.1283e-08,0.0034,0.0034,0.006,-1.80965,0.851559,3.60434,4.24115
17.3,0.313646,0.0282207,0.662404,-0.000726372,-0.000729284,0.157079,-1.87551,0.699653,3.69175,-0.00427348,-0.000457908,4.25686,7.71574,-2.57996e-05,-2.85011e-06,5.88385e-08,0.0034,0.0034,0.006,-1.82213,0.822731,3.62116,4.25686
17.4,0.313683,0.0274845,0.786799,-0.000152369,-0.00068503,0.157078,-1.88628,0.670067,3.7642,-0.00432464,-0.000461077,4.27257,7.71574,1.92271e-05,1.68404e-06,-3.29877e-08,0.0034,0.0034,0.006,-1.8346,0.793904,3.63798,4.27257
17.5,0.313715,0.0268019,0.911194,8.27756e-06,-0.000695699,0.157078,-1.8966,0.640324,3.84909,-0.00433909,-0.000462064,4.28827,7.71574,5.17997e-06,-3.33321e-07,-9.41568e-10,0.0034,0.0034,0.006,-1.84708,0.765076,3.6548,4.28827
17.6,0.313745,0.0261398,1.03559,0.000169041,-0.000704438,0.157078,-1.90646,0.610431,3.94641,-0.0043375,-0.00046392,4.30398,7.71574,5.17997e-06,-3.33321e-07,-9.41568e-10,0.0034,0.0034,0.006,-1.85955,0.736249,3.67162,4.30398
17.7,0.313771,0.0254128,1.11911,-0.00158742,-0.000748263,0.157078,-1.91587,0.580396,4.05414,-0.00441574,-0.000467862,4.31969,7.43048,-6.00157e-05,-1.20038e-06,-5.14365e-09,0.0034,0.0034,0.006,-1.87019,0.706695,3.74087,4.31969
17.8,0.313789,0.024764,1.20264,-0.000384527,-0.00070599,0.157078,-1.92482,0.550228,4.17021,-0.00452171,-0.000470343,4.3354,7.43048,4.0601e-05,1.83993e-06,-1.64177e-08,0.0034,0.0034,0.006,-1.88083,0.677142,3.81012,4.3354
17.9,0.313803,0.0242615,1.28617,-3.91553e-05,-0.000745457,0.157078,-1.93331,0.519929,4.29464,-0.00455029,-0.000471654,4.35111,7.43048,1.14461e-05,-1.25535e-06,2.15858e-08,0.0034,0.0034,0.006,-1.89147,0.647588,3.87937,4.35111
18,0.313817,0.0238139,1.36969,0.000306666,-0.000780773,0.157078,-1.94133,0.489506,4.42742,-0.00454436,-0.000476526,4.36681,7.43048,1.14461e-05,-1.25535e-06,2.15858e-08,0.0034,0.0034,0.006,-1.90211,0.618034,3.94862,4.36681
18.1,0.313824,0.023233,1.39916,-0.00234088,-0.000781601,0.157077,-1.94888,0.458969,4.56585,-0.0046536,-0.000482486,4.38252,7.05317,-9.03346e-05,3.87247e-07,-7.25525e-08,0.0034,0.0034,0.006,-1.91088,0.58787,4.05937,4.38252
18.2,0.313818,0.0227521,1.42864,-0.000586592,-0.000741934,0.157077,-1.95598,0.428326,4.70723,-0.00480757,-0.000484301,4.39823,7.05317,5.9334e-05,1.94644e-06,3.94588e-10,0.0034,0.0034,0.006,-1.91964,0.557707,4.17011,4.39823
18.3,0.31381,0.0225152,1.45811,-7.90283e-05,-0.000807034,0.157078,-1.9626,0.39758,4.85155,-0.00484847,-0.000485896,4.41394,7.05317,1.69407e-05,-2.07744e-06,4.53502e-08,0.0034,0.0034,0.006,-1.9284,0.527543,4.28086,4.41394
18.4,0.313805,0.0223676,1.48758,0.000429281,-0.000866032,0.157079,-1.96874,0.366737,4.99883,-0.00483865,-0.000493451,4.42965,7.05317,1.69407e-05,-2.07744e-06,4.53502e-08,0.0034,0.0034,0.006,-1.93717,0.49738,4.39161,4.42965
18.5,0.31379,0.0220422,1.45834,-0.00288322,-0.00082077,0.157076,-1.9744,0.335808,5.14611,-0.00496916,-0.000500863,4.44535,6.64339,-0.000112968,2.03998e-06,-1.42411e-07,0.0034,0.0034,0.006,-1.94402,0.466725,4.52637,4.44535
18.6,0.313758,0.021837,1.42911,-0.000730237,-0.000788611,0.157077,-1.9796,0.304799,5.29047,-0.00515771,-0.000501731,4.46106,6.64339,7.2872e-05,1.83126e-06,2.03454e-08,0.0034,0.0034,0.006,-1.95087,0.436071,4.66113,4.46106
18.7,0.313727,0.0219387,1.39987,-0.00010491,-0.000874179,0.157078,-1.98431,0.273715,5.4319,-0.00520736,-0.000503444,4.47677,6.64339,2.09213e-05,-2.73873e-06,6.76458e-08,0.0034,0.0034,0.006,-1.95772,0.405417,4.79589,4.47677
18.8,0.313702,0.0221468,1.37063,0.0005214,-0.000952229,0.157079,-1.98853,0.242562,5.57042,-0.00519452,-0.000513049,4.49248,6.64339,2.09213e-05,-2.73873e-06,6.76458e-08,0.0034,0.0034,0.006,-1.96457,0.374763,4.93065,4.49248
18.9,0.313662,0.0221868,1.2873,-0.00304642,-0.000853849,0.157076,-1.99227,0.211351,5.7033,-0.0053289,-0.000520813,4.50819,6.26583,-0.000121673,3.86048e-06,-2.08983e-07,0.0034,0.0034,0.006,-1.96949,0.343739,5.06815,4.50819
19,0.313606,0.022365,1.20398,-0.000769636,-0.00083915,0.157076,-1.99553,0.180088,5.82785,-0.00552788,-0.000520125,4.52389,6.26583,7.7064e-05,1.27901e-06,4.63518e-08,0.0034,0.0034,0.006,-1.9744,0.312715,5.20565,4.52389
19.1,0.313554,0.0228417,1.12065,-0.000106619,-0.000936201,0.157078,-1.99829,0.148778,5.94407,-0.00557987,-0.000521632,4.5396,6.26583,2.21798e-05,-3.12078e-06,8.2938e-08,0.0034,0.0034,0.006,-1.97932,0.281691,5.34314,4.5396
19.2,0.313507,0.0234129,1.03732,0.000557517,-0.00102528,0.157079,-2.00056,0.117428,6.05195,-0.0055656,-0.00053215,4.55531,6.26583,2.21798e-05,-3.12078e-06,8.2938e-08,0.0034,0.0034,0.006,-1.98423,0.250666,5.48064,4.55531
19.3,0.313444,0.0238795,0.913053,-0.00264074,-0.000869404,0.157075,-2.00233,0.0860479,6.14945,-0.00567818,-0.000538675,4.57102,5.9801,-0.000109126,5.72519e-06,-2.57872e-07,0.0034,0.0034,0.006,-1.98719,0.219395,5.59917,4.57102
19.4,0.313371,0.0244859,0.788793,-0.000653462,-0.000884389,0.157076,-2.00362,0.0546448,6.23453,-0.00585133,-0.000535752,4.58673,5.9801,6.72085e-05,1.6316e-07,7.78836e-08,0.0034,0.0034,0.006,-1.99014,0.188124,5.71769,4.58673
19.5,0.313305,0.0253039,0.66453,-7.3386e-05,-0.000978517,0.157077,-2.0044,0.0232245,6.30718,-0.00589609,-0.000536616,4.60243,5.9801,1.93419e-05,-3.05187e-06,8.34163e-08,0.0034,0.0034,0.006,-1.9931,0.156852,5.83622,4.60243
19.6,0.31324,0.0261778,0.540262,0.000507779,-0.00106567,0.157079,-2.00467,-0.00820542,6.3674,-0.00588288,-0.000546295,4.61814,5.9801,1.93419e-05,-3.05187e-06,8.34163e-08,0.0034,0.0034,0.006,-1.99605,0.125581,5.95475,4.61814
19.7,0.313164,0.0270202,0.394681,-0.00157931,-0.000863347,0.157074,-2.00445,-0.0396363,6.41413,-0.00594507,-0.000549915,4.63385,5.8313,-7.1354e-05,7.09769e-06,-2.65985e-07,0.0034,0.0034,0.006,-1.99704,0.0941858,6.03559,4.63385
19.8,0.313087,0.0279629,0.249104,-0.000359208,-0.000914983,0.157076,-2.00373,-0.0710604,6.44631,-0.00605059,-0.000544581,4.64956,5.8313,4.11198e-05,-1.35975e-06,1.05995e-07,0.0034,0.0034,0.006,-1.99803,0.0627905,6.11644,4.64956
19.9,0.313018,0.0289935,0.103523,-2.00375e-06,-0.000987193,0.157077,-2.0025,-0.102471,6.46392,-0.0060772,-0.000544428,4.66527,5.8313,1.17564e-05,-2.38134e-06,6.31305e-08,0.0034,0.0034,0.006,-1.99901,0.0313953,6.19728,4.66527
20,0.312947,0.0300375,-0.0420608,0.000356042,-0.00105511,0.157078,-2.00076,-0.133859,6.46697,-0.00606811,-0.000551143,4.68097,5.8313,1.17564e-05,-2.38134e-06,6.31305e-08,0.0034,0.0034,0.006,-2,2.498e-16,6.27812,4.68097
